PG.ProteinGroups,PG.Genes,[1] Control_1.raw.PG.Quantity,[2] Control_2.raw.PG.Quantity,[3] Control_3.raw.PG.Quantity,[4] Control_4.raw.PG.Quantity,[5] Control_5.raw.PG.Quantity,[6] Control_6.raw.PG.Quantity,[7] UNC13A_CE_1.raw.PG.Quantity,[8] UNC13A_CE_2.raw.PG.Quantity,[9] UNC13A_CE_3.raw.PG.Quantity,[10] UNC13A_CE_4.raw.PG.Quantity,[11] UNC13A_CE_5.raw.PG.Quantity,[12] UNC13A_CE_6.raw.PG.Quantity,[13] UNC13A_WT_1.raw.PG.Quantity,[14] UNC13A_WT_2.raw.PG.Quantity,[15] UNC13A_WT_3.raw.PG.Quantity,[16] UNC13A_WT_4.raw.PG.Quantity,[17] UNC13A_WT_5.raw.PG.Quantity,[18] UNC13A_WT_6.raw.PG.Quantity
A0A1B0GUS4;P68036,UBE2L5;UBE2L3,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,NaN,NaN,Filtered,Filtered,NaN,0.5816116333007812,NaN,NaN,NaN,NaN,NaN
Q96P47,AGAP3,NaN,NaN,1593.8194580078125,Filtered,NaN,616.8184204101562,7036.91796875,6775.55322265625,9042.3330078125,7647.224609375,7067.40283203125,6415.0341796875,6837.2421875,6896.36376953125,7128.42236328125,7285.47802734375,7848.12451171875,7653.69677734375
Q96P63,SERPINB12,832.0888671875,604.9544677734375,839.6416015625,Filtered,2043.2750244140625,Filtered,402.57318115234375,739.9351806640625,1473.2156982421875,1468.713623046875,732.1674194335938,NaN,1961.5445556640625,1232.502685546875,1644.77880859375,1645.301513671875,1354.3548583984375,728.67626953125
Q96PE2,ARHGEF17,400.8846130371094,Filtered,Filtered,Filtered,Filtered,1032.317138671875,3040.08642578125,3622.94775390625,4822.8173828125,3191.68994140625,2778.6552734375,3451.577880859375,3952.39013671875,3859.50390625,3154.56787109375,2985.889892578125,3909.18359375,4887.021484375
Q96PK6,RBM14,13365.8251953125,13904.59765625,13204.99609375,14144.78125,18321.845703125,19819.9453125,65871.640625,68192.296875,85142.046875,65775.6328125,67360.1328125,64748.94921875,63012.4296875,68882.84375,72881.7734375,71561.765625,69463.203125,72552.0859375
Q96PM9,ZNF385A,Filtered,Filtered,NaN,Filtered,Filtered,NaN,2528.5576171875,3641.0732421875,3351.346923828125,2576.4990234375,1834.5340576171875,1899.297607421875,2798.306884765625,1018.2687377929688,3062.65771484375,2182.919677734375,1517.4544677734375,2425.70556640625
Q96PU4,UHRF2,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,1127.337158203125,1671.8822021484375,1651.7108154296875,795.233154296875,559.6928100585938,832.852783203125,516.23779296875,1091.153564453125,1557.5313720703125,377.17425537109375,482.54736328125,395.48602294921875
Q96PU8,QKI,416.90704345703125,NaN,274.7105407714844,458.89337158203125,1201.02783203125,719.1265869140625,16768.9453125,15182.751953125,19058.5703125,15581.7568359375,14423.3193359375,14561.294921875,11390.169921875,13233.203125,14124.7421875,14944.8095703125,13699.2666015625,13650.54296875
Q96PV6,LENG8,NaN,NaN,NaN,NaN,1284.872314453125,268.9335632324219,3984.2724609375,4750.240234375,6219.66259765625,4375.9052734375,4498.880859375,4586.0576171875,3967.385498046875,5018.80224609375,6202.712890625,4783.521484375,4595.109375,5069.451171875
Q96PZ0,PUS7,Filtered,273.5501708984375,1.3133859634399414,Filtered,1631.712158203125,420.4546813964844,14333.3212890625,14260.7861328125,16879.689453125,13545.7744140625,12837.3818359375,11466.1923828125,10048.8994140625,11584.423828125,12106.5703125,12578.4892578125,11772.4521484375,14612.31640625
Q96Q15,SMG1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2261.731201171875,2774.2177734375,3258.72607421875,1831.8433837890625,1831.0435791015625,1400.83544921875,1747.03564453125,1821.310546875,1637.905517578125,1293.3370361328125,Filtered,1742.4156494140625
Q96Q45,TMEM237,NaN,305.4562072753906,517.3447875976562,257.0118103027344,652.5681762695312,729.5399169921875,12711.0908203125,13908.2666015625,14007.2890625,13393.2578125,14366.2705078125,9653.791015625,11578.5517578125,12962.3720703125,12327.826171875,13877.052734375,11723.5947265625,13994.736328125
Q96QC0,PPP1R10,643.2791137695312,NaN,NaN,1000.4230346679688,1247.99951171875,2872.679931640625,13331.09765625,13296.0703125,16748.42578125,12731.140625,14467.556640625,12497.03125,10248.91015625,12274.2392578125,14022.9296875,13474.412109375,13741.2333984375,13016.0341796875
Q96QE5,TEFM,1044.3974609375,244.19570922851562,NaN,216.6400909423828,1370.0579833984375,267.59393310546875,11270.6171875,11031.6953125,12535.4130859375,10814.814453125,10952.1171875,8679.375,8779.6708984375,15065.7578125,10347.626953125,10964.4794921875,10729.029296875,12222.248046875
Q96QK1,VPS35,326.3919982910156,Filtered,Filtered,NaN,2493.445068359375,Filtered,Filtered,635.8096923828125,1618.0635986328125,Filtered,Filtered,Filtered,Filtered,1456.148193359375,787.8353881835938,Filtered,794.5250244140625,1153.2469482421875
Q96QR8,PURB,1155.4930419921875,1761.343994140625,1443.67822265625,547.48291015625,2039.892578125,1348.097900390625,14108.828125,13840.359375,19599.201171875,18442.958984375,21032.287109375,17816.666015625,16048.85546875,11442.0849609375,19840.841796875,13341.3662109375,20783.63671875,17851.6796875
Q96R06,SPAG5,31808.53515625,Filtered,774.1804809570312,15240.82421875,2996.28857421875,Filtered,10349.4326171875,10132.7939453125,7639.302734375,9432.078125,8315.1689453125,4610.36572265625,7504.71142578125,7797.833984375,7046.68212890625,8653.0546875,6588.2548828125,8428.4033203125
Q96RL1,UIMC1,155.17047119140625,240.87826538085938,Filtered,NaN,Filtered,364.4394836425781,1693.0050048828125,2065.0693359375,3006.60302734375,2298.583251953125,1528.6304931640625,1022.219970703125,2165.635498046875,2652.57080078125,2093.505859375,1998.9942626953125,2016.3966064453125,2472.38037109375
Q96RN5,MED15,1535.9547119140625,1231.121337890625,856.6664428710938,726.8123168945312,2622.302001953125,2032.310791015625,9307.345703125,8587.3056640625,12638.82421875,9923.4111328125,4936.24267578125,7988.47998046875,6745.85693359375,7365.12744140625,9292.302734375,6731.57421875,8709.7568359375,10956.9169921875
Q96RQ1,ERGIC2,NaN,Filtered,Filtered,Filtered,NaN,NaN,3336.597900390625,514.292236328125,729.2091064453125,1482.4241943359375,1053.64208984375,493.5477294921875,490.67120361328125,1155.7861328125,1178.9935302734375,227.7313690185547,1205.705810546875,4178.13916015625
Q96RQ3,MCCC1,51553.26171875,52980.453125,60921.1484375,53160.84375,86113.3359375,51842.5390625,46620.52734375,48090.5234375,66836.28125,46407.62109375,47285.703125,41317.91015625,34916.65234375,45983.93359375,47512.19921875,42358.08984375,46918.51953125,52006.67578125
Q96RR1,TWNK,Filtered,NaN,Filtered,Filtered,450.4903869628906,Filtered,3678.954345703125,3119.43212890625,4800.787109375,3365.183349609375,3038.637939453125,3039.992431640625,1835.0538330078125,3219.62939453125,3489.646240234375,2842.231689453125,2792.445556640625,3324.628662109375
Q96RT1,ERBIN,1553.8199462890625,1920.514892578125,1818.9957275390625,2195.655029296875,3262.05810546875,4142.13818359375,4716.8876953125,4555.05859375,7785.98486328125,5203.318359375,5507.44140625,4952.880859375,5195.6416015625,5280.162109375,5541.78662109375,5417.3623046875,4866.23779296875,4947.06103515625
Q96S15,WDR24,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,6515.609375,4555.865234375,7197.0322265625,5641.8349609375,5419.7333984375,5315.6123046875,4948.16064453125,5524.30078125,5682.01220703125,6159.24267578125,5681.26708984375,6856.65966796875
Q96S52,PIGS,604.2256469726562,445.7193908691406,691.318603515625,NaN,1714.87451171875,1196.6285400390625,10441.3349609375,9713.7001953125,16537.779296875,11876.3662109375,9094.2890625,8939.4697265625,7276.48486328125,11738.873046875,10161.78515625,8107.25634765625,10834.6533203125,9089.9248046875
Q96S94,CCNL2,382.49652099609375,NaN,Filtered,543.8909301757812,1032.2099609375,744.2186279296875,2156.55078125,2206.797607421875,5659.99267578125,3004.220458984375,1859.6534423828125,1818.842529296875,1769.28076171875,1930.66796875,2433.1708984375,1906.58154296875,2223.0419921875,1853.47900390625
Q96SB4,SRPK1,917.2899169921875,1170.4013671875,130.1177215576172,1363.751708984375,716.0684204101562,283.8883056640625,21529.9453125,22365.333984375,28297.447265625,21476.119140625,20301.744140625,19381.091796875,16222.6728515625,19024.505859375,22352.93359375,18851.994140625,20022.4140625,22185.09375
Q96SB8,SMC6,Filtered,Filtered,Filtered,Filtered,1170.821533203125,Filtered,4575.7578125,4566.91015625,7646.076171875,5726.76806640625,4179.38623046875,4472.89306640625,3537.844482421875,5007.20654296875,3937.435302734375,5921.4345703125,4669.2431640625,5493.412109375
Q96SI9,STRBP,Filtered,Filtered,1080.3685302734375,2166.1044921875,2384.932861328125,Filtered,15108.490234375,15263.3212890625,19432.640625,13132.8017578125,14619.0322265625,15458.8125,9276.509765625,12905.515625,13720.052734375,10877.4453125,12676.3134765625,12505.142578125
Q96SK2,TMEM209,212.04592895507812,725.6163330078125,Filtered,304.90142822265625,501.1794128417969,1371.662353515625,3485.41259765625,5930.521484375,6476.5380859375,5440.1552734375,4722.6220703125,4096.05322265625,4553.951171875,3658.087646484375,4781.62255859375,4198.02783203125,3478.3291015625,4175.1162109375
Q96SL8,FIZ1,NaN,Filtered,272.4871826171875,Filtered,Filtered,Filtered,1384.76318359375,1155.8662109375,2030.4637451171875,1668.4710693359375,1453.5242919921875,1102.1688232421875,381.1570739746094,1746.265380859375,1748.8555908203125,2106.646728515625,1575.262939453125,1015.6450805664062
Q96SN8,CDK5RAP2,Filtered,Filtered,Filtered,Filtered,Filtered,318.41961669921875,3153.428466796875,3114.33056640625,4363.94580078125,3339.633056640625,3046.499755859375,3048.833984375,2825.30126953125,2921.85986328125,2880.02294921875,3129.73095703125,3081.798828125,3143.07373046875
Q96ST3,SIN3A,1379.8001708984375,270.6841125488281,431.61138916015625,817.742431640625,1174.4576416015625,1290.5870361328125,11450.82421875,11791.30078125,14792.4150390625,10788.0712890625,11304.369140625,9805.580078125,9177.8154296875,10675.912109375,12115.498046875,10984.7421875,11842.916015625,11573.4775390625
Q96SU4,OSBPL9,Filtered,Filtered,Filtered,Filtered,1416.3587646484375,Filtered,2937.4677734375,2534.07421875,4128.53076171875,1885.59814453125,2557.1279296875,2369.351806640625,906.554443359375,2966.513671875,2519.6748046875,1165.2515869140625,1702.2327880859375,13501.5224609375
Q96SY0,INTS14,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,3248.416748046875,3578.10791015625,5813.54296875,3785.725830078125,2168.962890625,2889.66455078125,2731.56201171875,3711.69921875,3389.5849609375,2584.3896484375,2780.281005859375,2215.687744140625
Q96SZ6,CDK5RAP1,Filtered,Filtered,Filtered,Filtered,1494.74365234375,Filtered,2992.883056640625,3046.97607421875,2996.830322265625,2568.833984375,2741.1865234375,2460.61181640625,2678.5400390625,3388.988525390625,1617.80078125,1653.613525390625,2642.90185546875,2863.1787109375
Q96T17,MAP7D2,1139.268310546875,3166.14013671875,3028.966064453125,671.4423217773438,1824.787353515625,1637.224853515625,6483.97216796875,6958.853515625,10044.8447265625,8991.9794921875,7877.720703125,8059.19384765625,5500.64599609375,8179.095703125,8343.2353515625,6513.203125,7758.06494140625,7195.54736328125
Q96T21,SECISBP2,Filtered,NaN,Filtered,Filtered,Filtered,NaN,1902.759765625,2054.91357421875,2402.116943359375,1743.5703125,1744.4765625,1894.658203125,1566.8392333984375,1418.98095703125,1808.9820556640625,1562.4088134765625,1264.7391357421875,1503.0142822265625
Q96T37,RBM15,1166.9075927734375,1500.3424072265625,647.7993774414062,944.0581665039062,1065.4959716796875,1606.7257080078125,18468.080078125,19588.16796875,23874.83984375,19816.77734375,17990.267578125,18343.326171875,16922.734375,18167.330078125,18927.744140625,19008.30859375,20540.6484375,22021.115234375
Q96T60,PNKP,1361.134033203125,1126.70068359375,1683.7320556640625,1102.4970703125,1557.6912841796875,1539.07421875,12464,12723.486328125,17442.23828125,13569.51953125,13729.8232421875,12637.513671875,10668.20703125,12765.9521484375,13577.013671875,12057.1865234375,13647.8212890625,13658.5927734375
Q96TA1,NIBAN2,Filtered,Filtered,749.4081420898438,Filtered,6020.08203125,Filtered,3333.0712890625,4058.299560546875,4774.740234375,2940.792724609375,3566.5283203125,1594.261474609375,3271.40673828125,2583.576904296875,1938.491943359375,2414.484375,3257.438720703125,2891.705078125
Q96TA2,YME1L1,794.5326538085938,Filtered,854.5679321289062,1530.2928466796875,2594.34130859375,1449.7164306640625,19625.22265625,17337.826171875,21370.23828125,15782.9853515625,19475.259765625,16635.455078125,14144.3623046875,15240.1806640625,17252.671875,16955.7734375,18751.306640625,19264.35546875
Q96TC7,RMDN3,403.6055908203125,437.4622802734375,666.3548583984375,871.061279296875,1149.526123046875,1136.823486328125,7508.16748046875,7660.5244140625,9131.2998046875,6604.7890625,6279.53759765625,6396.310546875,5287.77880859375,7801.576171875,6919.31982421875,7356.1328125,7276.31640625,7826.60107421875
Q99081,TCF12,712.4935302734375,NaN,Filtered,230.13734436035156,422.910888671875,1496.7283935546875,1705.4737548828125,2372.700439453125,2867.162109375,1800.1983642578125,1331.06982421875,901.3346557617188,1122.8436279296875,1202.7093505859375,691.9268798828125,1829.828369140625,1881.3360595703125,2042.6226806640625
Q99417,MYCBP,NaN,543.954345703125,517.4730224609375,287.0025939941406,1736.72412109375,580.6580810546875,15972.95703125,16666.234375,18527.6015625,16071.326171875,15746.8251953125,14125.701171875,11714.0458984375,15301.943359375,15947.1259765625,14847.775390625,15193.40625,16727.248046875
Q99442,SEC62,520.1937255859375,Filtered,NaN,Filtered,584.2967529296875,579.5906372070312,5558.90771484375,5509.17578125,3953.246337890625,2922.160400390625,4555.25390625,3591.3310546875,4817.45654296875,5315.40673828125,3501.47216796875,4638.57861328125,5020.99169921875,4308.92822265625
Q99456,KRT12,Filtered,Filtered,6378.29296875,5305.3115234375,3392.97802734375,Filtered,2571.41796875,2389.049072265625,2832.173583984375,5542.6171875,2124.327392578125,Filtered,4504.0458984375,1759.638427734375,2165.958251953125,Filtered,8985.6728515625,4295.45751953125
Q99459,CDC5L,1070.998779296875,2448.294189453125,1270.9971923828125,966.4832153320312,2124.095458984375,1398.0731201171875,32244.896484375,30930.115234375,39728.96875,29467.509765625,29115.037109375,26385.8984375,27011.515625,32843.6171875,31377.4296875,30912.666015625,34753.2109375,33151.6015625
Q99460,PSMD1,Filtered,Filtered,1737.94677734375,670.7105712890625,9024.8466796875,898.7614135742188,11560.6025390625,470.7236328125,5713.36376953125,3935.006591796875,2607.2744140625,1661.8023681640625,2727.71435546875,2797.513427734375,3287.4951171875,2705.97509765625,3783.23974609375,Filtered
Q99496,RNF2,591.3954467773438,563.6763305664062,892.8665161132812,712.6982421875,1440.5367431640625,2073.19482421875,4886.3154296875,5505.87451171875,6508.8271484375,4773.98095703125,5826.83203125,4549.24365234375,4311.9365234375,5508.4228515625,4494.80224609375,4650.69677734375,5277.45556640625,5818.04345703125
Q99497,PARK7,172.47088623046875,NaN,859.8677978515625,NaN,4387.9267578125,Filtered,2429.072021484375,987.2174682617188,2362.203857421875,1501.5740966796875,1569.83935546875,2422.603271484375,1633.441162109375,2838.399169921875,1704.8466796875,2215.26123046875,1238.41015625,2149.046875
Q99543,DNAJC2,1021.32470703125,103191.25,58269.1015625,129722.6015625,2589.65869140625,1266.4754638671875,19926.275390625,17633.921875,25286.38671875,21694.244140625,19540.1015625,17184.236328125,19853.609375,20582.05859375,21845.3515625,22284.6015625,22190.140625,22087.08203125
Q99547,MPHOSPH6,Filtered,Filtered,NaN,Filtered,NaN,NaN,2784.569580078125,2760.694580078125,4358.34228515625,2626.244140625,3747.741943359375,3418.45556640625,1287.6619873046875,3299.226318359375,2578.8232421875,2926.983642578125,2679.138427734375,4118.6748046875
Q99549,MPHOSPH8,Filtered,Filtered,Filtered,NaN,710.0026245117188,Filtered,4054.7841796875,3162.294921875,4095.264892578125,3738.65380859375,3842.391357421875,4307.3115234375,2394.906005859375,2958.22265625,3709.218017578125,4453.1240234375,3254.97607421875,4705.8544921875
Q99551,MTERF1,Filtered,Filtered,Filtered,NaN,Filtered,Filtered,3699.801025390625,4322.80078125,5770.02880859375,4741.486328125,4341.57177734375,3271.353515625,4071.929443359375,4578.5634765625,4639.37939453125,3364.578125,5194.8984375,3752.929931640625
Q99567,NUP88,4875.7109375,4905.984375,5286.4228515625,4597.40234375,9236.2861328125,9611.3955078125,6956.04345703125,6553.92431640625,10311.7470703125,6863.9453125,7105.57958984375,5861.61767578125,5436.63623046875,5487.73388671875,5723.78955078125,5931.8203125,6098.896484375,7934.91943359375
Q99569,PKP4,2843.203369140625,5179.88232421875,3322.688232421875,5280.6396484375,2183.1494140625,3885.075439453125,14711.2998046875,18509.2890625,23252.80078125,17070.13671875,19006.490234375,15847.962890625,14714.3974609375,17436.013671875,19172.49609375,18297.853515625,18037.578125,19264.91015625
Q99570,PIK3R4,Filtered,Filtered,NaN,Filtered,860.99755859375,484.2218017578125,2194.409912109375,2780.31103515625,2997.99462890625,3035.78466796875,2279.517578125,1914.566650390625,2022.3370361328125,2343.15283203125,3343.41357421875,2842.845458984375,2622.83984375,2638.944580078125
Q99575,POP1,486.52154541015625,367.9927673339844,273.5072021484375,NaN,679.9751586914062,215.77890014648438,16706.6484375,18746.474609375,23036.869140625,19412.357421875,19337.36328125,14275.337890625,13410.193359375,15255.8603515625,15664.966796875,16907.5078125,16163.2177734375,19484.380859375
Q99584,S100A13,NaN,NaN,460.98455810546875,NaN,2374.9609375,275.7801513671875,4700.037109375,6281.02001953125,5429.666015625,4037.909423828125,3599.786376953125,868.5711059570312,4799.34375,8871.78515625,6618.54052734375,8350.5302734375,4610.77392578125,6873.68017578125
Q99590,SCAF11,Filtered,637.379150390625,684.6400756835938,982.73046875,Filtered,2567.490966796875,5469.84033203125,5194.9658203125,6908.841796875,5009.099609375,5158.517578125,5463.38623046875,3877.467041015625,5989.6142578125,5215.78515625,6543.54296875,5847.140625,6542.708984375
Q99598,TSNAX,NaN,3.6724417209625244,Filtered,0.37563586235046387,1423.98291015625,Filtered,5139.3671875,4983.626953125,6432.50439453125,5151.44189453125,5951.3564453125,4137.353515625,2205.970947265625,3641.358154296875,4407.375,3513.511474609375,3809.283447265625,5128.82373046875
Q99615,DNAJC7,Filtered,301.2625732421875,Filtered,Filtered,1110.5821533203125,Filtered,1179.985595703125,816.622314453125,Filtered,658.06591796875,1154.94873046875,Filtered,1031.7442626953125,1380.1304931640625,NaN,705.7350463867188,1220.10205078125,389.84228515625
Q99622,C12orf57,235.59060668945312,Filtered,Filtered,NaN,907.99560546875,391.31524658203125,2819.709228515625,5255.46337890625,4387.00341796875,3144.1533203125,3114.22412109375,2493.09033203125,2709.41748046875,2774.988525390625,1846.916748046875,4593.77978515625,2158.552734375,2032.160888671875
Q99623,PHB2,10474.15625,10541.1572265625,12443.2001953125,9116.509765625,37685.01953125,18550.947265625,158117.828125,159920.890625,211708.15625,153240.59375,143371.21875,130655.765625,113460.9609375,131406.109375,142227.5625,130571.65625,141881.375,147117.453125
