PG.ProteinGroups,PG.Genes,[1] ctrl_1.raw.PG.Quantity,[2] ctrl_2.raw.PG.Quantity,[3] ctrl_3.raw.PG.Quantity,[4] ctrl_4.raw.PG.Quantity,[5] Halo_1.raw.PG.Quantity,[6] Halo_2.raw.PG.Quantity,[7] Halo_3.raw.PG.Quantity,[8] Halo_4.raw.PG.Quantity
Q9UPT5,EXOC7,77571.1484375,76374.4921875,77561.3203125,73483.78125,60507.7890625,61615.59765625,68212.015625,64522.5
Q9UPT6,MAPK8IP3,22022.869140625,23624.33203125,21110.712890625,19722.548828125,17938.759765625,18467.919921875,21488.92578125,20777.0703125
Q9UPT8,ZC3H4,16905.32421875,15322.05078125,11153.0126953125,11224.197265625,10200.439453125,13579.912109375,13348.298828125,14379.666015625
Q9UPU5,USP24,55924.375,69302.4765625,61764.05078125,57494.71484375,32921.09375,40463.75390625,45146.6171875,35373.203125
Q9UPW5,AGTPBP1,4092.258056640625,10165.7255859375,4678.5283203125,8327.9091796875,7031.3486328125,7743.1845703125,5776.68359375,4040.897216796875
Q9UPW8,UNC13A,7997.19091796875,9931.2861328125,10523.2724609375,9237.232421875,7675.34619140625,10533.73046875,9988.3623046875,9648.7734375
Q9UPY3,DICER1,4390.416015625,3733.999755859375,2775.70947265625,3749.529052734375,2809.8515625,3436.230224609375,3805.141357421875,4063.326904296875
Q9UPY6,WASF3,16412.1796875,17585.02734375,18380.8125,12953.62890625,17878.81640625,18469.150390625,20707.0859375,13368.0283203125
Q9UPY8,MAPRE3,304450.09375,322026.4375,256092.09375,260133.8125,246182.984375,231631.625,303408.78125,241044.625
Q9UPZ6,THSD7A,9312.5029296875,14248.984375,15208.2568359375,12304.6259765625,17062.4609375,17472.642578125,19368.435546875,22407.91796875
Q9UQ03,CORO2B,32251.162109375,33630.67578125,32388.83203125,33508.46875,29602.205078125,30704.384765625,30639.6640625,33352.7265625
Q9UQ13,SHOC2,17973.74609375,19506.21484375,21646.12109375,16637.15625,12644.900390625,20097.2890625,17981.779296875,24821.6328125
Q9UQ16,DNM3,23238.291015625,21412.353515625,19420.091796875,19227.24609375,18715.224609375,20130.544921875,24298.2421875,20574.998046875
Q9UQ26,RIMS2,19934.533203125,18229.125,15496.8212890625,17012.236328125,17647,17648.447265625,20470.8125,19440.12890625
Q9UQ35,SRRM2,28471.82421875,26349.59765625,26768.16796875,26474.693359375,28237.75,23802.142578125,23481.8671875,21660.42578125
Q9UQ90,SPG7,2440.4619140625,3706.74462890625,4453.84326171875,6325.986328125,NaN,2994.98583984375,3971.24755859375,4623.712890625
Q9UQB3,CTNND2,57492.44140625,50208.75390625,54266.56640625,48600.5078125,58632.28125,67419,71053.5234375,71192.078125
Q9UQB8,BAIAP2,19539.59765625,27842.20703125,22121.21484375,24198.279296875,15384.2158203125,19038.328125,17710.865234375,20057.220703125
Q9UQC2,GAB2,2249.505126953125,8302.6455078125,6139.896484375,5360.298828125,836.2952880859375,3744.509521484375,2364.947021484375,1949.82861328125
Q9UQE7,SMC3,9012.216796875,6892.7060546875,8142.30322265625,4692.07666015625,NaN,1871.7291259765625,4315.74853515625,3118.38427734375
Q9UQF2,MAPK8IP1,9410.0537109375,12671.4365234375,9083.224609375,8451.732421875,9727.611328125,11322.9404296875,7771.72021484375,8380.6552734375
Q9UQM7,CAMK2A,27945.427734375,25913.44140625,23500.59375,22623.890625,19139.611328125,22029.361328125,18268.91015625,15645.4921875
Q9Y216,MTMR7,7654.69091796875,6459.4765625,4909.42578125,3269.921875,5080.81787109375,3120.787841796875,3899.493896484375,4134.96435546875
Q9Y217,MTMR6,57980.890625,11138.478515625,45262.62109375,2083.572509765625,3335.5,7368.08837890625,2627.217529296875,3038.888916015625
Q9Y223,GNE,20222.720703125,13108.80078125,17024.5390625,14797.74609375,12863.458984375,15008.908203125,14775.1162109375,17012.001953125
Q9Y224,RTRAF,351214.5625,384852.3125,323190,321751.3125,256738.796875,279862.40625,299889.34375,272115.59375
Q9Y230,RUVBL2,132590.6875,111263.359375,108903.0859375,112777.375,85777.375,104020.171875,111611.9921875,96833.6328125
Q9Y237,PIN4,14248.416015625,12678.984375,7923.27294921875,6689.9794921875,3745.090576171875,2012.471923828125,4699.87744140625,6357.4658203125
Q9Y244,POMP,70342.5625,NaN,63475.328125,36133.69921875,NaN,NaN,NaN,NaN
Q9Y250,LZTS1,6584.37451171875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9Y262,EIF3L,6937.32861328125,11477.234375,7531.55419921875,8326.5498046875,5016.35498046875,4366.271484375,5843.05615234375,5497.05615234375
Q9Y263,PLAA,14382.7412109375,7390.61962890625,5766.9521484375,15077.078125,7711.83642578125,1951.0516357421875,10480.77734375,NaN
Q9Y265,RUVBL1,122607.265625,137244.078125,131678.5625,129937.6640625,111707.671875,107593.8125,123447.6328125,112350.34375
Q9Y266,NUDC,59775.83984375,47072.671875,52072.61328125,47592.359375,44112.40234375,45098.33203125,56294.1640625,36183.09765625
Q9Y277,VDAC3,60370.96875,74566.3125,63533.1796875,74547.1015625,37505.01171875,53167.984375,69308.875,52825.89453125
Q9Y285,FARSA,331306.9375,317654.5,339136.71875,356167.59375,315291,345829.71875,355191.75,308503.0625
Q9Y287,ITM2B,17910.28125,6953.515625,29640.64453125,8722.7431640625,7961.42724609375,5237.4833984375,3223.63525390625,4011.5224609375
Q9Y289,SLC5A6,3881.62890625,4765.150390625,818.0330200195312,3807.4326171875,4287.75732421875,5013.57177734375,3565.01953125,5625.4296875
Q9Y291,MRPS33,14146.7978515625,11644.7333984375,11328.9287109375,11468.7041015625,9307.1044921875,15992.974609375,17202.650390625,16866.3828125
Q9Y294,ASF1A,4523.6875,4234.7861328125,3174.01513671875,3131.078125,NaN,3967.279296875,3750.65087890625,2521.743408203125
Q9Y295,DRG1,147542.09375,163997.171875,155546.203125,135052.703125,107640.3984375,127495.3671875,155475.46875,129181.546875
Q9Y2A7,NCKAP1,87302.640625,85033.9765625,85795.296875,68528.265625,70773.96875,73861.5546875,77578.6953125,64944.50390625
Q9Y2B9,PKIG,20959.74609375,21714.376953125,20011.23046875,19207.79296875,17356.45703125,24507.11328125,20823.724609375,21768.45703125
Q9Y2D1,ATF5,9187800,11147080,6079094.5,11310287,7329221,9273265,8854283,9687767
Q9Y2D4,EXOC6B,31440.95703125,39245.1640625,32779.08984375,31383.865234375,31773.6484375,35017.875,38014.5703125,37925.17578125
Q9Y2E4,DIP2C,72170.7265625,67378.7265625,61895.078125,55588.9296875,64369,65539.8046875,72001.8671875,65994.671875
Q9Y2G0,EFR3B,8287.8212890625,8170.22900390625,8129.923828125,6457.68701171875,3182.445068359375,6340.5146484375,5264.20263671875,4348.111328125
Q9Y2G8,DNAJC16,5.019083023071289,NaN,0.6140270233154297,NaN,NaN,NaN,NaN,NaN
Q9Y2H0,DLGAP4,17705.734375,21229.287109375,8953.3359375,18777.89453125,10933.91796875,4546.07763671875,5315.783203125,6484.87548828125
Q9Y2H2,INPP5F,15086.01171875,9409.7822265625,7264.1015625,6657.185546875,3452.419921875,6687.9375,4578.3154296875,5358.5224609375
Q9Y2H5,PLEKHA6,1855.97998046875,1854.494873046875,2502.698974609375,2191.734619140625,NaN,885.3970336914062,1586.3763427734375,NaN
Q9Y2H6,FNDC3A,1753.3985595703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9Y2H9,MAST1,5374.7763671875,9785.3974609375,8867.1298828125,9733.5458984375,4558.43505859375,3824.30615234375,1895.186767578125,3864.29833984375
Q9Y2I8,WDR37,33010.828125,45362.796875,41643.66015625,26670.216796875,35512.71875,34823.9296875,37862.4375,24846.30859375
Q9Y2J0,RPH3A,581.0987548828125,574.2421264648438,647.449462890625,1126.548828125,1011.9359741210938,680.2910766601562,734.7911987304688,687.2941284179688
Q9Y2J2,EPB41L3,59218.04296875,57279.4921875,59502.44921875,55043.9375,44866.6484375,55908.1875,62953.23046875,60527.359375
Q9Y2L1,DIS3,8123.74853515625,7504.2685546875,4271.50146484375,6889.03759765625,3948.1044921875,3367.287841796875,6130.150390625,4364.4453125
Q9Y2L9,LRCH1,NaN,NaN,3198.353515625,2492.439453125,2837.609375,NaN,4355.91650390625,NaN
Q9Y2Q0,ATP8A1,15438.3486328125,15260.8779296875,16083.298828125,16790.404296875,12244.2744140625,11444.6142578125,12123.1416015625,11795.1669921875
Q9Y2Q9,MRPS28,9432.3623046875,10303.615234375,9361.7392578125,10115.990234375,11155.25390625,9619.99609375,13865.37109375,17563.380859375
Q9Y2R0,COA3,1547.0552978515625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9Y2S6,TMA7,16462.87890625,19180.853515625,8193.8037109375,4372.29443359375,7869.30517578125,11179.251953125,10586.412109375,10942.287109375
Q9Y2T2,AP3M1,72596.9140625,85433.1875,69858.4609375,63461.16015625,65374.76171875,71523.1171875,66268.671875,80097.265625
Q9Y2T4,PPP2R2C,2663.666015625,NaN,NaN,NaN,2345.76953125,NaN,NaN,NaN
Q9Y2T7,YBX2,NaN,1189.8497314453125,NaN,NaN,2612.640625,1540.309814453125,3948.49853515625,3628.770263671875
Q9Y2V2,CARHSP1,4723.09765625,5740.34033203125,6324.7578125,7335.2587890625,7409.5078125,9698.4091796875,8844.625,10017.625
Q9Y2W1,THRAP3,43571.75390625,50843.296875,43824.95703125,42020.515625,43270.703125,42947.19140625,44206.48046875,35599.8515625
Q9Y2W2,WBP11,35847.4609375,37214.33203125,29942.916015625,34564.4296875,24065.388671875,31839.509765625,33284.7421875,33670.15234375
Q9Y2W6,TDRKH,2422.171875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9Y2X3,NOP58,32063.998046875,28589.81640625,31952.671875,27962.3046875,28391.34765625,30651.396484375,35535.73828125,34691.45703125
Q9Y2X7,GIT1,NaN,4799.75390625,8566.15234375,2531.490966796875,NaN,3012.967041015625,NaN,NaN
Q9Y2Y0,ARL2BP,14156.48828125,4607.05615234375,13912.83203125,8765.9443359375,6951.958984375,13553.349609375,6167.81298828125,NaN
Q9Y2Z0,SUGT1,14028.5302734375,25037.935546875,20533.974609375,13253.9599609375,7293.94140625,6067.556640625,NaN,7127.705078125
Q9Y305,ACOT9,49169.86328125,44811.01171875,39353.640625,26037.693359375,24697.62109375,20593.484375,31526.263671875,25376.71875
Q9Y314,NOSIP,35494.421875,45511.08984375,36996.72265625,33658.2734375,34458.71875,40981.4140625,47135.5703125,41703.02734375
Q9Y328,NSG2,5392.685546875,7474.10400390625,4996.3818359375,4724.10400390625,3605.677978515625,4210.388671875,4839.404296875,3513.02099609375
Q9Y371,SH3GLB1,9854.482421875,13041.19140625,10805.021484375,10693.291015625,8774.912109375,7788.806640625,10640.927734375,8954.162109375
Q9Y383,LUC7L2,1158775.5,1185002.75,924579.75,891974.375,531829.75,742863.3125,735477.0625,696022.5
Q9Y394,DHRS7,10613.18359375,NaN,12005.80078125,3956.2919921875,NaN,NaN,NaN,NaN
Q9Y399,MRPS2,9802.111328125,7441.26708984375,6968.60400390625,8065.03759765625,7793.35546875,6321.6376953125,10387.943359375,10867.9326171875
Q9Y3A3,MOB4,13327.06640625,9578.9404296875,13250.7978515625,8964.2431640625,9690.529296875,10186.1298828125,7534.734375,8917.7451171875
Q9Y3B3,TMED7,21898.63671875,21104.720703125,21510.044921875,18119.875,10950.41015625,9270.8251953125,12713.71875,8241.5849609375
Q9Y3B7,MRPL11,6416.61376953125,9068.427734375,6131.162109375,9364.3984375,7221.15869140625,10147.4638671875,4489.537109375,7392.3427734375
Q9Y3B8,REXO2,9802.03125,9981.009765625,10873.455078125,10090.59765625,4499.68994140625,9269.8681640625,NaN,NaN
Q9Y3C6,PPIL1,66861.328125,71562.0390625,70382.671875,58309.5859375,48170.9296875,60239.69140625,37924.828125,52734.78125
Q9Y3C8,UFC1,19150.875,17654.634765625,14189.185546875,11072.9482421875,6656.91845703125,10378.490234375,7775.7333984375,5524.9150390625
Q9Y3D0,CIAO2B,13445.583984375,12436.982421875,17208.7890625,14574.998046875,6848.22509765625,4604.16162109375,7516.3896484375,9623.5107421875
Q9Y3D2,MSRB2,17935.99609375,28879.0078125,17029.630859375,15524.623046875,16278.26171875,17262.27734375,23184.826171875,17009.111328125
Q9Y3D9,MRPS23,10904.828125,11170.734375,10223.7021484375,8605.3095703125,11225.8701171875,12719.544921875,16476.939453125,14710.830078125
Q9Y3E0,GOLT1B,5608.2001953125,6501.75390625,6537.33984375,5158.6103515625,4581.162109375,4002.934326171875,3117.770751953125,3227.346435546875
Q9Y3E1,HDGFL3,767605,893106.875,701225.5625,875477.25,502608.4375,754017.625,703240.375,764369.4375
Q9Y3F4,STRAP,77423.9765625,61082.38671875,68890.8125,45934.01953125,37595.1171875,38692.31640625,35144.22265625,32121.30078125
Q9Y3I0,RTCB,344286.25,344535.78125,323446.9375,314688.84375,212836.078125,252129.59375,261635.640625,227437.359375
Q9Y3L5,RAP2C,39411.3828125,27771.5546875,29555.9609375,30287.70703125,15022.337890625,25104.9375,22022.947265625,24667.287109375
Q9Y3P9,RABGAP1,4359.13818359375,5266.703125,6439.82763671875,3316.715576171875,2725.668701171875,3128.805419921875,1755.6761474609375,2069.468994140625
Q9Y3Q4,HCN4,4993.87890625,5838.1455078125,2561.984130859375,1855.37255859375,3961.617919921875,3862.301025390625,3803.875732421875,NaN
Q9Y3R0,GRIP1,41323.87109375,39745.28515625,33223.15234375,32585.85546875,35773.734375,38111.11328125,46330.796875,31476.640625
Q9Y3R5,DOP1B,9248.552734375,7001.63916015625,6027.5986328125,4128.7958984375,3808.83642578125,6269.18798828125,6131.1611328125,6142.001953125
Q9Y3U8,RPL36,118527.4609375,98443,95307.703125,72314.265625,51683.29296875,84384.5625,31690.0078125,75577.921875
Q9Y3Y2,CHTOP,5612.572265625,8159.29443359375,5914.767578125,8362.00390625,9086.59765625,15831.7080078125,7715.10400390625,8972.6455078125
Q9Y3Z3,SAMHD1,59194.2890625,54145.90234375,47580.4765625,42132.28515625,37021.8359375,43099.5078125,43580.15625,43920.17578125
Q9Y421,FAM32A,205573.234375,143450.921875,166861.453125,170377.9375,135212.640625,114853.8984375,116479.1796875,104327.3203125
Q9Y450,HBS1L,9607.7109375,7579.91357421875,8247.435546875,6394.58447265625,6308.41650390625,5553.8671875,4514.30517578125,6593.82470703125
Q9Y478,PRKAB1,11545.685546875,NaN,14605.3359375,6194.54296875,NaN,6174.34228515625,NaN,NaN
Q9Y484,WDR45,2982.2333984375,3522.92822265625,1511.4736328125,NaN,NaN,NaN,6466.74365234375,6718.572265625
Q9Y496,KIF3A,17059.146484375,20854.099609375,21216.5078125,23436.490234375,18932.427734375,19572.978515625,20388.4765625,22400.66015625
Q9Y4A5,TRRAP,6281.7421875,3490.9501953125,3341.8203125,4397.521484375,2996.225830078125,2048.5625,3149.90234375,1728.5
Q9Y4C2,TCAF1,21390.064453125,20691.642578125,19557.35546875,18634.466796875,16197.693359375,19664.69921875,17311.92578125,20701.7265625
Q9Y4D1,DAAM1,8493.25390625,7592.32470703125,8317.548828125,8814.650390625,6414.296875,8298.8818359375,10321.310546875,6562.005859375
Q9Y4D8,HECTD4,34765.3203125,28127.580078125,30834.69921875,28428.181640625,24755.380859375,22301.74609375,13625.2958984375,19956.5390625
Q9Y4E6,WDR7,58733.88671875,64834.7421875,66246.25,58497.63671875,46203.3671875,46569.01953125,50881.53515625,43809.2734375
Q9Y4E8,USP15,8593.828125,10309.3759765625,10930.7431640625,10253.43359375,7606.58935546875,9127.5341796875,10398.83203125,9432.56640625
Q9Y4F1,FARP1,57322.296875,52028.2890625,45799.15234375,46601.1484375,36804.2578125,39344.953125,37064.3671875,36407.73046875
Q9Y4F3,MARF1,14349.4228515625,18299.091796875,4707.72607421875,10662.3359375,2924.191162109375,2983.442138671875,NaN,NaN
Q9Y4F5,CEP170B,6467.19287109375,4690.52197265625,5881.36962890625,5221.9638671875,3550.8291015625,5674.59521484375,2516.435546875,3173.537109375
Q9Y4G6,TLN2,18234.71875,19225.322265625,18805.154296875,17326.921875,15048.6474609375,16745.275390625,18529.763671875,16438.462890625
Q9Y4G8,RAPGEF2,2083.469482421875,6896.427734375,5482.57177734375,7534.90625,3174.18310546875,6047.326171875,2932.298828125,4856.6826171875
Q9Y4I1,MYO5A,114589.546875,119888.609375,109663.375,100160.6640625,92660.859375,101849.390625,89210.40625,95458.5859375
Q9Y4K3,TRAF6,6033.39697265625,6285.8427734375,NaN,5466.1865234375,4022.744140625,NaN,NaN,2378.7734375
Q9Y4K4,MAP4K5,31639.423828125,26507.154296875,28321.517578125,32052.611328125,18826.046875,23217.44140625,24500.806640625,26694.626953125
Q9Y4L1,HYOU1,13124.525390625,13599.97265625,11622.37109375,10918.662109375,9025.2392578125,9717.7060546875,10471.7060546875,10370.9853515625
Q9Y4P1,ATG4B,6771.98291015625,NaN,5341.22509765625,3222.772216796875,5769.82421875,5689.21728515625,8315.4306640625,5778.24609375
Q9Y4P3,TBL2,4655.1357421875,5612.7958984375,2803.217041015625,4541.3232421875,2415.6044921875,710.1339721679688,2735.568359375,NaN
Q9Y4R8,TELO2,3133.197265625,7736.02001953125,3458.07470703125,7141.70166015625,6149.966796875,2498.9296875,6398.47216796875,3718.62451171875
Q9Y4W6,AFG3L2,22966.09765625,23059.6015625,19937.779296875,24328.841796875,18066.521484375,18758.35546875,26264.18359375,26727.611328125
Q9Y4X5,ARIH1,8744.326171875,3822.38330078125,5605.31298828125,3793.302490234375,NaN,NaN,NaN,NaN
Q9Y512,SAMM50,21244.458984375,15760.7109375,21012.064453125,29980.791015625,13414.5673828125,19615.05859375,17153.18359375,20590.619140625
Q9Y520,PRRC2C,9409.947265625,5748.17578125,9050.0517578125,6971.89892578125,6352.52587890625,4938.70458984375,5669.12939453125,5075.306640625
Q9Y530,OARD1,10176.498046875,11692.21875,9810.24609375,9928.3359375,9346.404296875,8710.5009765625,8654.0625,5256.79736328125
Q9Y570,PPME1,336886.84375,339588.21875,338528.59375,340088,250626.703125,228473.421875,266950.25,242189.8125
Q9Y587,AP4S1,5876.09423828125,6103.9111328125,8235.93359375,7972.5498046875,NaN,5540.07177734375,NaN,6341.20703125
Q9Y5A9,YTHDF2,13611.6044921875,21680.103515625,17493.30078125,12290.2705078125,5929.23974609375,8387.0458984375,7664.85546875,7847.17724609375
Q9Y5B6,PAXBP1,2425.55859375,1962.862060546875,4380.44140625,442.6433410644531,1181.2608642578125,1179.3968505859375,NaN,NaN
Q9Y5B9,SUPT16H,111333.0546875,105679.296875,94736.1796875,100870.3359375,79360.8125,95302.578125,101703.328125,115562.6328125
Q9Y5F8,PCDHGB7,3091.075439453125,NaN,6380.1728515625,3663.5703125,4906.1982421875,4970.36328125,6259.63671875,2983.15771484375
Q9Y5F9,PCDHGB6,26607.81640625,24249.22265625,25674.517578125,28488.419921875,17248.568359375,19026.220703125,23407.318359375,25395.66796875
Q9Y5K8,ATP6V1D,16131.158203125,19106.802734375,16251.4072265625,16696.736328125,13602.5771484375,11010.748046875,11211.8388671875,10485.84375
Q9Y5L0,TNPO3,33555.87890625,27635.74609375,25398.759765625,29210.892578125,22219.400390625,21876.443359375,23173.03125,25515.3515625
Q9Y5M8,SRPRB,12203.740234375,9539.599609375,9551.5634765625,8736.09375,8733.0078125,2554.6611328125,8521.076171875,7695.77587890625
Q9Y5P6,GMPPB,7285.06591796875,9747.5703125,4616.16845703125,7989.65625,7504.451171875,2943.77392578125,1780.1414794921875,2542.5283203125
Q9Y5Q8,GTF3C5,NaN,NaN,1240.5819091796875,2023.3297119140625,NaN,3786.019775390625,2908.954833984375,NaN
Q9Y5R8,TRAPPC1,16721.888671875,18942.373046875,8880.990234375,14337.1728515625,4379.60400390625,7480.7578125,6683.349609375,2142.3251953125
Q9Y5S2,CDC42BPB,52196.8828125,57098.6015625,56729.1796875,49975.86328125,41770.83984375,45870.171875,44681.78515625,40621.0390625
Q9Y5S9,RBM8A,37535.79296875,60258.265625,36381.4296875,39084.859375,45444.78125,40872.02734375,27214.203125,47755.71484375
Q9Y5T5,USP16,11971.765625,15259.8857421875,4704.6923828125,7859.484375,5502.4638671875,6225.421875,1726.4556884765625,4686.34033203125
Q9Y5U2,TSSC4,11838.318359375,11470.5556640625,10832.814453125,13253.12890625,10460.833984375,14092.48046875,10517.232421875,10122.2412109375
Q9Y5U8,MPC1,7122.95947265625,9431.974609375,4986.7666015625,4516.2216796875,3608.900390625,6292.05908203125,6168.0927734375,7618.708984375
Q9Y5U9,IER3IP1,29252.486328125,20430.923828125,NaN,19855.884765625,34698.4140625,27429.61328125,30594.1171875,30088.71484375
Q9Y5X1,SNX9,12975.923828125,17239.78515625,13374.7099609375,8523.3828125,8837.9228515625,11409.8603515625,8996.73046875,8637.1572265625
Q9Y5X9,LIPG,211366.15625,149275.53125,176047.5625,162091.84375,134923.15625,113789.015625,47707.4609375,243438.46875
Q9Y5Y0,FLVCR1,0.5468502044677734,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9Y5Y2,NUBP2,27128.86328125,24051.337890625,29521.228515625,23513.388671875,21224.52734375,25956.517578125,22649.76171875,NaN
Q9Y5Y5,PEX16,132155.5625,79733.3046875,100795.765625,69462.046875,75710.734375,100609.625,114666.234375,98217.0390625
Q9Y608,LRRFIP2,66489.515625,64517.55859375,58651.8828125,53076.453125,45397.08984375,50676.45703125,52502.71875,60595.52734375
Q9Y619,SLC25A15,17790.44921875,5136.22900390625,10862.6328125,4771.255859375,NaN,NaN,NaN,NaN
