PG.ProteinGroups,PG.Genes,[1] Control_1.raw.PG.Quantity,[2] Control_2.raw.PG.Quantity,[3] Control_3.raw.PG.Quantity,[4] Control_4.raw.PG.Quantity,[5] Control_5.raw.PG.Quantity,[6] Control_6.raw.PG.Quantity,[13] UNC13A_WT_1.raw.PG.Quantity,[14] UNC13A_WT_2.raw.PG.Quantity,[15] UNC13A_WT_3.raw.PG.Quantity,[16] UNC13A_WT_4.raw.PG.Quantity,[17] UNC13A_WT_5.raw.PG.Quantity,[18] UNC13A_WT_6.raw.PG.Quantity
Q9H0U3,MAGT1,1442.803223,1248.765015,1484.967285,1127.35083,2224.953857,2590.40918,18015.24805,22206.60352,22578.1582,22981.00586,21737.1875,24246.55469
Q9H0U4,RAB1B,519.0425415,Filtered,320.8846436,371.4624023,6209.73877,Filtered,1726.415527,1201.250244,2767.480225,2187.716064,932.8052368,684.5700684
Q9H0U6,MRPL18,533.4055786,Filtered,627.5977173,468.1993103,3097.10083,1077.276855,8562.489258,9255.165039,10182.7207,12252.99805,9679.402344,14061.01563
Q9H0U9,TSPYL1,Filtered,Filtered,Filtered,2256.09375,786.6682129,2723.30957,5538.130859,3989.431152,5976.600098,5265.684082,4076.376953,7473.351563
Q9H0W8,SMG9,NaN,NaN,NaN,NaN,NaN,Filtered,888.9468384,1608.0625,1967.982788,1156.81665,2004.284912,1543.220581
Q9H0X9,OSBPL5,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,NaN,396.1083679,1001.000732,1064.538208,475.0591431,1164.620483
Q9H106,SIRPD,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2060.100342,1687.931396,1550.172852,1960.382446,1972.008911,2139.725098
Q9H147,DNTTIP1,622.2473145,222.0160217,Filtered,253.6569824,1529.301147,808.5372314,4117.072266,3013.132813,4504.833496,4860.077637,4523.243164,4853.700195
Q9H1C3,GLT8D2,Filtered,Filtered,Filtered,Filtered,1199.942871,Filtered,2044.79126,4073.140381,3786.205566,3294.94751,2347.348633,4500.08252
Q9H1D9,POLR3F,3047.127686,Filtered,2566.062012,Filtered,4074.472168,2617.554443,12736.7793,13248.98828,14198.09668,11294.80762,13305.61621,14122.0127
Q9H1E3,NUCKS1,1546.312622,1958.945313,2600.139404,2540.947266,5375.835938,4198.556152,2335.991211,1701.542603,3068.965088,1365.388062,1548.115356,2798.075195
Q9H1I8,ASCC2,5778.952637,227.4305573,446.9068909,1191.459229,787.9038086,7388.53125,21711.01953,24612.56055,23703.14258,23041.8418,21568.24219,26545.25781
Q9H204,MED28,Filtered,Filtered,Filtered,Filtered,NaN,Filtered,741.515564,1133.234619,1044.552612,568.7874756,1170.751099,1467.858154
Q9H299,SH3BGRL3,Filtered,0.387818038,Filtered,Filtered,2.917017221,Filtered,NaN,Filtered,NaN,NaN,NaN,Filtered
Q9H2D6,TRIOBP,12118.28516,16146.41211,15650.62305,13213.96289,23581.28516,14116.11719,41190.32813,47526.88281,45421.89453,52128.9375,45966.89063,54116.90625
Q9H2H8,PPIL3,1154.701782,1101.916016,1221.511841,3651.761963,3980.908447,2444.31958,4781.597168,6703.170898,8791.330078,5923.713379,5064.555176,8047.01123
Q9H2U1,DHX36,489.8934021,707.7985229,527.1240234,565.2886963,1147.018555,1084.229858,10762.48242,12118.90723,13527.51465,12073.11133,13318.21094,14052.76563
Q9H2V7,SPNS1,Filtered,Filtered,NaN,Filtered,NaN,NaN,2367.565918,2473.682373,3167.969971,2369.18042,2618.075928,2534.180664
Q9H2W6,MRPL46,Filtered,Filtered,1.13979888,297.8035583,1056.158081,986.3944092,5916.949219,6980.755371,6008.477051,5274.089844,7907.262207,8126.972168
Q9H2Y7,ZNF106,NaN,Filtered,Filtered,Filtered,6735.121582,801.0923462,2879.96875,5919.314941,1993.082886,1746.406616,1524.511719,1893.547607
Q9H307,PNN,2520.780518,995.822998,1792.373169,5089.975586,3902.233398,3441.371094,58234.69531,73323.75,65895.40625,71344.07031,60328.23438,73813.5625
Q9H3F6,KCTD10,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,4405.856445,5042.814453,4753.180176,6161.321777,4264.796875,5060.724121
Q9H3K2,GHITM,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2955.008057,6221.302734,3240.276611,3653.618408,6405.665039,5076.711426
Q9H3M7,TXNIP,Filtered,Filtered,Filtered,Filtered,234.8692322,Filtered,1505.841309,1114.172974,570.2748413,554.3287964,684.5663452,1273.179443
Q9H3P2,NELFA,2310.853027,1623.292236,1235.656372,1246.144897,2720.409912,2184.410645,54150.72266,60255.48828,63522.99219,57208.50781,62957.65625,66448.05469
Q9H3R5,CENPH,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,NaN,NaN,NaN,Filtered,NaN,0.028558541
Q9H3U1,UNC45A,Filtered,899.9492798,1714.312256,Filtered,1802.093994,Filtered,2720.470947,2271.014893,3879.107178,4563.959961,2219.8125,3776.567383
Q9H410,DSN1,NaN,Filtered,NaN,Filtered,Filtered,Filtered,1388.011475,1904.067627,921.4879761,844.2590332,1097.254028,2091.094238
Q9H444,CHMP4B,938.4381104,513.4862671,947.9362793,834.4345703,1974.168701,947.6435547,3401.63501,3962.713867,3275.856445,3346.713379,3898.40625,4056.294678
Q9H490,PIGU,Filtered,Filtered,NaN,Filtered,930.1412354,Filtered,3071.64917,3700.490967,1689.43335,2144.313721,2187.368408,2965.792725
Q9H4A3,WNK1,2604.869141,1976.879272,2543.852783,2087.125244,3353.251465,3690.726807,3916.233154,4092.973145,3540.781494,4283.997559,4187.380371,4648.885742
Q9H4F1,ST6GALNAC4,Filtered,NaN,NaN,NaN,1571.104004,NaN,2826.526855,2118.252197,3468.721436,3356.757813,2002.69519,3597.993164
Q9H4F8,SMOC1,2589.360352,197.0218658,Filtered,Filtered,8561.166016,2272.884521,2731.79248,4364.813965,2259.333984,5209.770996,4499.870605,2843.075195
Q9H4G0,EPB41L1,Filtered,1116.506958,Filtered,4188.793945,1952.301636,182.8117676,8871.44043,10069.93262,10450.43359,10022.70801,11641.11328,11976.61426
Q9H4G4,GLIPR2,13765.59082,3199.985596,4384.314941,3883.082764,11883.34961,7442.41748,11887.73145,8511.724609,9885.085938,8955.748047,8622.351563,10409.85254
Q9H4H8,FAM83D,1800.639771,2022.535522,1721.308838,1952.496704,3401.079102,3139.493896,18216.89648,19704.61328,19584.40625,19713.91602,17742.9668,21572.08398
Q9H4I9,SMDT1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2112.062012,4533.34082,3517.743164,3436.20874,3862.432617,2825.223633
Q9H4K7,MTG2,Filtered,NaN,Filtered,Filtered,Filtered,1775.275757,5783.88623,6295.382813,7582.912109,6499.51123,7141.713867,6346.380859
Q9H4L5,OSBPL3,2515.32959,481.7899475,3373.730469,819.6033325,1908.484741,1685.101807,15206.26758,18623.45313,18556.93555,16613.91406,18308.26563,18189.68945
Q9H4M9,EHD1,Filtered,Filtered,1334.68396,338.1696167,2994.124756,477.0868835,910.0001221,2233.733398,3220.937256,2798.401611,2328.635498,1665.471802
Q9H583,HEATR1,NaN,NaN,375.7838745,693.8095093,607.6904907,907.5751953,3165.868408,3973.603027,4608.983887,2930.547852,2672.009766,3446.569336
Q9H5Q4,TFB2M,1295.094238,1767.564087,2932.223145,1670.419922,2591.62085,2409.366211,35082.64844,40727.92578,41740.92188,37431.64063,41941.41406,44713.30859
Q9H5U6,ZCCHC4,Filtered,Filtered,Filtered,Filtered,350.4828491,Filtered,11592.66211,12102.56152,13078.28125,13800.30469,12096.25488,12426.16602
Q9H5V8,CDCP1,1443.918457,1097.843262,1522.968628,1274.03064,4904.616211,2051.916016,11798.73633,14071.39258,11683.41992,13319.46777,13458.48242,15910.63867
Q9H5V9,CXorf56,Filtered,Filtered,Filtered,1.082118988,531.8141479,1.184509277,1886.192017,2803.623047,513.8190308,855.4977417,705.3143311,2622.561279
Q9H5Z1,DHX35,Filtered,1365.155518,1673.392578,621.3391724,1900.541382,1095.671509,5748.289063,6619.817871,6527.508301,7027.820801,6418.872559,7058.44873
Q9H694,BICC1,NaN,Filtered,Filtered,Filtered,2489.725098,Filtered,3920.077393,5038.327637,5378.839355,5404.708008,5460.885254,4826.586914
Q9H6E5,TUT1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,457.1779175,Filtered,1932.289307,876.6819458,369.5791321,579.9089966
Q9H6F5,CCDC86,2644.018799,9425.996094,2999.951172,2017.081787,14544.6709,835.7391357,12678.81445,13711.18359,12623.28418,14670.00684,13252.66992,14498.52637
Q9H6H4,REEP4,545.9005127,335.3207703,445.41922,200.7467346,632.6137085,510.3870239,8568.225586,8948.049805,9974.198242,10757.7168,9406.96582,9819.170898
Q9H6I2,SOX17,NaN,Filtered,Filtered,Filtered,Filtered,NaN,2986.720947,2913.317627,1632.276367,2972.713623,3448.774902,2828.551758
Q9H6K4,OPA3,Filtered,Filtered,Filtered,NaN,Filtered,Filtered,492.8851013,2160.591064,2179.19751,1140.849121,2842.733887,1835.24585
Q9H6R0,DHX33,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,4027.296143,3960.483398,4073.105225,4804.924805,3383.340088,4313.870605
Q9H6R4,NOL6,427.0537415,241.5094604,317.6189575,316.6789856,356.8946228,1039.387451,7047.651855,10418.61914,9859.467773,8419.192383,9988.213867,9699.896484
Q9H6S0,YTHDC2,Filtered,NaN,NaN,Filtered,1876.883667,868.7520142,6497.486328,8074.754883,7851.277832,7006.565918,8415.651367,9192.837891
Q9H6T0,ESRP2,NaN,Filtered,NaN,322.9720459,447.1628113,486.9568176,6848.791992,7750.131348,7638.396973,7753.830078,9037.291992,8468.511719
Q9H6T3,RPAP3,Filtered,Filtered,Filtered,Filtered,461.4732361,Filtered,1537.770874,2146.505615,2517.49292,2794.005371,2898.700684,2667.050049
Q9H6W3,RIOX1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,841.1171265,1206.144043,664.409668,358.0368652,1301.466309,2905.696777
Q9H7D0,DOCK5,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2244.327637,2796.600586,1828.33374,1712.793213,1786.760986,1944.509155
Q9H7E2,TDRD3,1234.192139,1611.00293,808.7225342,1142.888794,2263.736572,2081.536621,16063.79688,17990.63477,17351.95703,18207.75781,17264.48242,20137.9082
Q9H7E9,C8orf33,1723.681885,1292.483887,1819.632568,1349.764771,2865.572266,2589.220215,5665.590332,5198.596191,5583.91748,5865.375,5898.476563,6060.888672
Q9H7H0,METTL17,Filtered,2603.983398,905.4213867,1659.554199,Filtered,Filtered,2732.208252,3768.303955,4124.685059,3749.815918,4161.25,3461.674561
Q9H7N4,SCAF1,Filtered,276.409668,Filtered,Filtered,457.8847351,237.9899902,8299.165039,8873.282227,8101.436523,8376.473633,9481.28125,8051.180176
Q9H7Z3,NRDE2,Filtered,299.116272,674.8668823,Filtered,19457.45703,1303.738892,8857.098633,11929.26074,12531.97363,11112.49219,12213.29883,11235.23438
Q9H814,PHAX,1425.41394,NaN,Filtered,Filtered,1351.036255,NaN,4089.191162,3866.850342,3922.967773,5337.969238,5457.15918,6251.035645
Q9H840,GEMIN7,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2942.140381,2769.098633,5928.911133,3734.727783,3940.053467,4597.376465
Q9H845,ACAD9,244.922699,Filtered,NaN,Filtered,1175.921021,575.0617065,3704.575928,4132.28418,3788.505127,3620.255859,4448.032227,3876.133301
Q9H869,YY1AP1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2005.462646,1783.890991,2262.434082,1491.987671,2185.485352,2668.82959
Q9H875,PRKRIP1,Filtered,Filtered,Filtered,318.6738586,Filtered,Filtered,3787.389648,4401.941406,5688.584961,5390.324219,5283.303711,4723.667969
Q9H8G2,CAAP1,Filtered,Filtered,5951.100586,Filtered,7672.522461,5435.26709,2118.899902,2538.554199,2223.81543,3288.726563,2752.974365,2747.485596
Q9H8H0,NOL11,400.0303345,630.9446411,517.8901367,418.6715698,837.0609131,702.177002,7678.41748,9118.033203,9524.158203,8308.911133,8585.379883,8703.256836
Q9H8H2,DDX31,Filtered,NaN,Filtered,Filtered,1103.618408,302.9345093,2018.335205,2676.53418,2471.338623,3025.21582,2656.345703,2578.959717
Q9H8M2,BRD9,NaN,157.9459534,NaN,Filtered,166.9330444,NaN,2586.92749,2715.020752,2214.838379,2758.98999,2462.772949,2587.396973
Q9H8V3,ECT2,3964.260742,1912.7323,2304.823975,4033.673096,3719.824219,5987.39502,29414.78516,33901.42969,34481.21484,32280.07617,36543.79297,40251.57813
Q9H8W3,FAM204A,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2824.598877,2227.371338,1847.879761,2713.512451,2804.923584,447.8418884
Q9H8X2,IPPK,Filtered,Filtered,Filtered,Filtered,316.8235474,Filtered,2645.493652,3449.749756,3914.917725,4095.565918,2821.94458,4208.807617
Q9H8Y5,ANKZF1,NaN,NaN,Filtered,NaN,499.8043518,3250.849365,5686.722656,6929.3125,6055.927246,6491.09668,7841.663574,7499.830566
Q9H8Y8,GORASP2,NaN,NaN,904.09198,Filtered,665.2026367,Filtered,3513.548584,5188.175293,5496.00293,3758.442383,3764.097168,3993.961914
Q9H910,JPT2,Filtered,Filtered,519.616333,Filtered,4561.834961,504.5807495,781.2476196,2468.397461,398.6358337,1263.847168,Filtered,Filtered
Q9H920,RNF121,Filtered,Filtered,Filtered,Filtered,NaN,Filtered,2445.262451,4629.606934,2154.650146,4149.498535,1870.330688,1955.955322
Q9H936,SLC25A22,1207.89209,1621.825928,1431.891235,1346.153564,4269.664063,2815.853271,11627.84961,13201.70605,13060.51758,13375.00781,13952.72461,14031.64941
Q9H944,MED20,Filtered,Filtered,Filtered,326.4512329,1408.860474,511.0791321,6944.200195,5649.997559,8407.976563,6476.961914,5810.452637,8382.342773
Q9H967,WDR76,1038.577148,Filtered,Filtered,Filtered,Filtered,Filtered,6576.633789,5982.83252,3482.093262,8621.503906,8303.021484,9353.060547
Q9H9A5,CNOT10,1443.445679,966.2610474,1954.0625,1307.391846,1923.443726,1957.974609,9219.067383,9609.882813,12440.97656,11193.30859,14141.11328,12604.37207
Q9H9A7,RMI1,674.0529785,633.0523071,586.5892334,238.5851898,1009.692749,445.0445862,2888.18457,2126.23584,2306.474365,1975.056763,2468.323975,2832.469238
Q9H9B4,SFXN1,1279.488281,1391.287598,1863.366333,1204.890625,7092.020508,2686.122559,6548.966797,7619.259766,8189.311523,7223.557129,8770.333008,6595.101074
Q9H9G7,AGO3,5114.016602,6013.98291,5951.124023,5207.079102,10122.67285,10042.45508,25478.01172,49589.80078,41840.75391,38732.50391,41206.17969,44368.30469
Q9H9J2,MRPL44,NaN,266.850769,608.171875,365.2779541,1758.954102,173.5176849,10940.89551,12192.87402,13010.46484,11275.60156,13544.63184,14196.87988
Q9H9L3,ISG20L2,258.8917236,NaN,Filtered,Filtered,539.7859497,Filtered,7334.212402,9732.272461,10040.79785,8185.633301,8217.808594,9110.416016
Q9H9L4,KANSL2,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,1192.529785,1104.834839,1670.035156,1238.880493,811.1965942,1498.00293
Q9H9P5,UNKL,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,1885.839233,1838.126465,2696.299561,2807.266602,2096.686523,2986.229492
Q9H9S5,FKRP,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,3171.924561,1542.009155,2868.010742,1782.323364,2888.293701,2965.792725
Q9H9T3,ELP3,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,851.6566772,1412.94873,266.6305542,803.1918945,1371.156006,697.6966553
Q9H9Y6,POLR1B,NaN,343.7290344,NaN,NaN,615.3689575,NaN,7673.066406,9900.257813,9126.320313,9502.006836,10469.4707,10338.23535
Q9HAF1,MEAF6,Filtered,818.9519653,1168.649292,686.2919922,NaN,2454.46582,5687.388672,6140.332031,5769.981934,6175.351563,4162.778809,6584.391602
Q9HAH7,FBRS,405.1321106,953.0150146,493.2230835,891.8202515,2150.239502,2015.412231,1705.245728,1376.920166,2497.736816,1698.581055,1394.077637,1632.330688
Q9HAU0,PLEKHA5,7096.769531,5817.730469,9577.379883,7646.385254,12585.75488,10542.98926,5434.605957,6627.525391,11018.62891,7722.645508,10248.98633,6830.779297
Q9HAU5,UPF2,9345.9375,2314.794189,4612.74707,1347.038452,6044.111816,2189.490723,12077.55078,12418.13672,12254.73145,12614.36035,13596.8291,13999.57324
Q9HB19,PLEKHA2,539.1671753,765.9237061,309.8051453,589.3494873,3969.971924,927.6049194,2761.77832,3862.525879,3961.049072,4158.950684,4212.273438,3187.24585
Q9HB71,CACYBP,Filtered,Filtered,Filtered,Filtered,1.046913266,Filtered,0.671621323,0.603630066,NaN,Filtered,NaN,Filtered
Q9HBD1,RC3H2,664.0740356,638.5964966,313.9689941,Filtered,1272.183228,764.5949097,4717.701172,5743.983887,6816.771484,4927.143555,5291.220703,6739.667969
Q9HBH0,RHOF,399.5257263,322.7282715,NaN,537.3357544,957.1577759,1507.671509,2817.315186,4033.756836,3697.632813,3936.325195,3581.601074,3297.192871
Q9HBI1,PARVB,Filtered,Filtered,Filtered,Filtered,264.0039673,Filtered,6233.197754,6471.973633,5969.884766,6650.049316,7004.154785,7702.467285
Q9HC07,TMEM165,2964.634766,2837.481201,3607.583984,2373.249023,8616.898438,5378.125977,18756.60742,20190.34375,20202.5332,20231.50195,21985.47461,22040.72461
Q9HC21,SLC25A19,Filtered,NaN,NaN,Filtered,290.3100891,Filtered,819.9845581,514.0222168,504.5440674,562.4468384,813.9343262,559.8782959
Q9HC35,EML4,Filtered,Filtered,234.1958923,Filtered,722.8510132,Filtered,7930.92041,8672.459961,9123.255859,9138.762695,8838.991211,9241.995117
Q9HC36,MRM3,483.083252,499.8512878,1260.914795,1253.908936,2012.65979,1820.916992,43841.94141,50523.26563,48980.63281,44645.5625,51018.10547,52747.1875
Q9HC44,GPBP1L1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2491.941406,2769.019775,1743.129028,2328.632568,Filtered
Q9HC52,CBX8,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2998.837646,3127.074463,3602.170166,3738.379395,1986.848633,3650.976563
Q9HC62,SENP2,Filtered,Filtered,Filtered,Filtered,456.5108643,Filtered,1533.862671,2867.820313,2080.328369,1818.717896,3203.880371,2758.009766
Q9HCC0,MCCC2,34080.21875,32057.29102,37753.31641,32584.16211,45608.78125,34160.11328,21827.10742,24990.03125,25950.15234,24727.27734,25575.625,29475.75781
Q9HCD5,NCOA5,Filtered,Filtered,3963.946533,Filtered,447.9374695,3688.614502,3861.588379,5303.901367,2077.975586,693.885437,2611.455078,2405.025635
Q9HCD6,TANC2,1994.194946,1992.252197,1908.373169,2401.884033,2901.697021,2871.831299,3507.12793,4134.005859,5329.493164,4192.155273,3296.618408,5180.757324
Q9HCE1,MOV10,1524.785156,1186.234619,1424.937134,1527.221313,3369.958252,2752.717529,17374.16016,19846.38867,20685.57617,19816.46875,20832.9707,21609.97852
Q9HCE5,METTL14,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,3093.113037,5320.769531,2370.002686,3054.032227,5164.724609,5949.182617
Q9HCG8,CWC22,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,653.8302612,564.0175781,386.2043152,577.4902954,924.2197876,855.5430298
Q9HCH0,NCKAP5L,498.7324829,351.16922,1514.499146,NaN,1226.877075,2001.290283,4557.22168,3536.150879,4679.840332,5043.160156,4447.239746,4459.949707
Q9HCI7,MSL2,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,1058.21582,1948.188965,571.4465332,1712.339844,1365.942749,1414.917114
Q9HCK8,CHD8,Filtered,224.1581268,NaN,416.7797241,1294.627808,246.7847748,6558.549805,7664.287598,8355.794922,8504.592773,8007.121582,8594.296875
Q9HCL2,GPAM,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2397.09375,2149.670166,3831.086426,1770.359863,1965.848022,2903.703613
Q9HCM3,KIAA1549,359.6394958,NaN,264.1081848,243.2859344,742.0245361,616.321228,741.333252,1370.54126,1147.884155,1331.883911,986.5339966,1777.153442
Q9HCS7,XAB2,246.9607239,8001.719238,323.7582397,208.4260712,409.4398804,256.0605469,18289.30469,20010.62891,19941.20703,21208.23828,18039.38867,22762.27539
Q9HCU5,PREB,Filtered,Filtered,Filtered,Filtered,1265.227417,Filtered,4348.903809,3623.751465,5464.044922,5011.8125,4364.76123,4847.626953
Q9HD20,ATP13A1,357.6266174,650.9711304,530.392395,703.536499,1376.114258,1143.995972,8531.643555,9816.446289,11296.84277,9999.910156,10077.45605,9484.070313
Q9HD33,MRPL47,Filtered,Filtered,Filtered,Filtered,991.4394531,2385.108887,2757.984863,5302.351563,4735.839844,5633.574219,4808.603027,6769.698242
Q9HD42,CHMP1A,2311.208252,1790.125244,2145.846191,1287.675171,2895.620605,2478.304932,5051.29834,5440.894531,5769.410156,5645.946777,7039.554199,6361.713379
Q9HD45,TM9SF3,Filtered,651.8939209,Filtered,652.1918945,1664.850098,1546.472778,2791.62915,3189.599121,2244.318604,5381.271484,2628.331543,1877.482666
Q9HD67,MYO10,939.1941528,613.0233154,1106.999023,1031.417358,1109.509277,1209.358643,5078.449707,5456.83252,5262.03125,5664.444336,6200.837402,6184.98584
Q9HDC5,JPH1,Filtered,Filtered,Filtered,585.001709,Filtered,Filtered,1954.010254,2396.06665,1481.100586,3540.243652,2568.205322,3040.030518
Q9NNW5,WDR6,2017.306396,630.4794312,741.6708374,822.7314453,875.1036377,3978.791504,6733.199219,6937.544922,8104.751465,7534.365723,7366.399902,8894.884766
Q9NP64,ZCCHC17,3462.706299,2456.996582,3849.772461,2830.564209,3188.92334,4135.753906,89544.74219,91098.5,103452.2813,107765.875,88858.64844,110697.6484
Q9NP66,HMG20A,541.1890259,598.0488892,Filtered,317.8831482,1866.222412,2021.297729,3620.483643,4120.902344,4652.518555,3770.432617,3055.376465,4521.190918
Q9NP80,PNPLA8,869.3237305,467.9393311,665.2561646,453.8015442,991.4985352,1210.634766,1975.93689,2660.993408,2584.648193,2593.039551,3109.333984,3630.738525
Q9NP81,SARS2,NaN,NaN,230.9556885,Filtered,NaN,Filtered,2346.658447,2312.604004,3319.827148,2437.107178,2804.760498,2906.4729
Q9NP92,MRPS30,709.0767212,1108.594116,1580.907104,1091.341675,2560.592285,1134.139893,9825.205078,14896.86426,12974.56836,11713.47656,13898.28711,15724.52734
Q9NP97,DYNLRB1,Filtered,Filtered,569.1193237,Filtered,2749.930176,Filtered,3334.437744,4868.152344,5585.176758,4251.666016,5433.759277,5140.105957
Q9NPA0,EMC7,1058.158691,1045.293945,1302.424194,1067.088135,3763.73291,2826.722168,20677.72461,28529.68945,31464.26758,27261.10547,27295.10742,32306.66406
Q9NPA8,ENY2,2416.64624,2106.730225,1812.354736,3090.172607,3841.0625,4729.912109,9178.505859,12683.96387,10758.36426,10864.54395,11019.07227,13021.51855
Q9NPD3,EXOSC4,858.3493042,988.7969971,678.7232056,446.918457,2330.691406,1313.933472,10165.82031,10089.85938,12177.69922,12812.78906,11074.60254,10951.9082
Q9NPE2,NGRN,377.2008667,262.5433044,NaN,Filtered,2382.509033,642.8718872,5539.371094,6381.115723,6538.463379,7237.758301,4925.493164,6876.087402
Q9NPE3,NOP10,Filtered,NaN,Filtered,Filtered,NaN,NaN,3708.030762,5255.951172,3055.893555,4963.574219,4036.212402,6176.462402
Q9NPF5,DMAP1,1899.485718,168.2602844,Filtered,Filtered,1670.163818,NaN,3944.011475,4936.353027,4833.836914,4855.458008,4845.030273,4250.361328
